date,HDFCBANK-KOTAKBANK,HDFCBANK-INDUSINDBK,ICICIBANK-KOTAKBANK,AXISBANK-KOTAKBANK,SBIN-KOTAKBANK,KOTAKBANK-INDUSINDBK,BANKBARODA-PNB,FEDERALBNK-BANDHANBNK,BANDHANBNK-AUBANK,BAJAJFINSV-CHOLAFIN,ONGC-COALINDIA,ONGC-GAIL,BALKRISIND-EXIDEIND,SUNPHARMA-LUPIN,CIPLA-AUROPHARMA,TORNTPHARM-GRANULES,ALKEM-GRANULES,GLENMARK-GRANULES,ULTRACEMCO-SHREECEM,TATASTEEL-SAIL,ITC-MARICO,HAVELLS-CROMPTON,ABB-CUMMINSIND,PIDILITIND-DEEPAKNTR,PIDILITIND-SRF,DEEPAKNTR-SRF
2025-10-06,-68.77168199223706,6.249533566684477,0.0,0.0,0.0,0.0,-1.0388922237469274,0.0,0.0,0.0,0.0,-2.6352163619928035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.00529660827783,0.0,0.0,0.0,0.0
2025-10-07,34.7833608844885,11.316892608421995,0.0,0.0,0.0,0.0,3.653712596658522,0.0,0.0,0.0,0.0,3.6635550782704627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.990185632998873,0.0,0.0,0.0,0.0
2025-10-08,23.665897303551446,-8.295394285847351,0.0,0.0,0.0,0.0,-1.0419260268505752,0.0,-0.05000000000000071,0.0,0.0,0.9553979178755299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.32001815877902,0.0,0.0,0.0,0.0
2025-10-09,-47.69484760839532,0.8543288480809679,0.0,0.0,0.0,0.0,-1.369800515512253,0.0,4.910976085191862,0.0,0.0,-0.6329967702333761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.288420096906293,0.0,0.0,0.0,0.0
2025-10-10,-10.08988738513608,14.5748506546106,0.0,0.0,0.0,0.0,0.9332332875914915,0.0,3.9654308619650465,0.0,0.0,-1.5487544552822783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9775282494704243,0.0,0.0,0.0,0.0
2025-10-13,-18.655880772857927,-6.975593953997759,0.0,0.0,0.0,0.0,-0.6117265423628169,0.0,-1.3078276552139982,0.0,0.0,3.8467503893676387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.877528249470288,0.0,0.0,0.0,0.0
2025-10-14,7.973344353795255,-7.529922802078772,0.0,0.0,0.0,0.0,0.8926648478506252,0.0,-7.44771756801282,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17330912162788,0.0,0.0,0.0,0.0
2025-10-15,14.85174501502388,1.381897658875232,0.0,0.0,0.0,0.0,-2.1710380477317415,0.0,-7.498697927265198,0.0,0.0,-0.2800186572770258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999982,0.0,2.886355929932961,0.0,0.0,-0.049999999999954525,0.0
2025-10-16,-90.03197334473907,9.89976678334233,-0.0500000000001819,-0.049999999999954525,-0.049999999999954525,-0.04999999999999716,1.0444611187348016,0.0,0.30161763471963354,0.0,0.0,1.7732665956133644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199722137636655,0.0,-5.204907183500609,0.0,0.0,-573.1114249521524,0.0
2025-10-17,-1.304410579643445,14.9547952813964,-136.69512630331883,-55.67437099712333,-25.805382378848662,-4.426854656894193,-1.308542670646375,0.0,-1.3420897793851339,0.0,0.0,-1.2149092220586226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5195741664130225,0.0,-26.334051653622964,0.0,0.0,138.68185354962043,0.0
2025-10-20,-1.1298708544431975,3.841298654424463,-1.635570828402706,-47.733605186360364,-29.415672191626072,-1.8403850635272647,-0.3199205704023882,-0.04999999999999716,-12.481547891500487,0.0,0.0,0.1152163619928217,0.0,0.0,0.0,0.0,0.0,0.0,-0.0500000000001819,-0.0032464220463310767,0.0,14.767025826811278,0.0,0.0,-60.10059254533917,0.0
2025-10-21,21.222423804199025,-1.5652164424043349,276.3390341824561,110.4173347435244,58.699610352405216,10.790064177254408,0.2864471730304672,2.6453476737136157,-0.05000000000000071,-0.04999999999999716,0.0,-0.24014424132855083,0.0,0.0,-0.04999999999999716,0.0,0.0,0.0,-5.610111541405786,-0.8024070302983972,0.0,-0.07438660206230452,0.0,0.0,278.2738172787758,0.0
2025-10-23,-56.30752970370895,3.5632852350213398,-675.94596089056,-327.58479385784085,-154.56748667396278,-28.60220796061003,3.0697404880670547,-5.04497475443651,3.000165130801747,5.026564489248813,0.0,-1.2057949996030572,0.0,0.0,21.640638355880924,0.0,0.0,0.0,244.74224539109127,-1.6411279118453166,0.0,-3.9543684432831014,0.0,0.0,416.755967101064,0.0
2025-10-24,49.77793367107506,-15.25844630421102,721.7691332543109,338.03768298176146,166.9007550660317,30.318305457426504,-0.16107776253051043,-0.16037925946875475,2.0362142945548953,35.549708316625825,0.0,-1.4772204279074401,0.0,0.0,58.73840951858416,0.0,0.0,0.0,-46.44695925610722,0.06434654765530468,0.0,19.482824857748255,0.0,0.0,-2.2315989246344543,0.0
2025-10-27,92.7488872820586,15.839578838992338,954.1097920023094,418.9635607262426,187.03190462548991,39.96320952036102,-5.422954373506059,-7.779165629168688,0.7654583837653774,-2.389694526590347,0.0,0.10767180917019914,0.0,0.0,2.6723965386967734,0.0,0.0,0.0,-358.31482540641446,-1.5995324870585108,0.0,-5.187732041248637,-0.049999999999954525,0.0,390.0458569215334,0.0
2025-10-28,-16.685751627300306,10.337625806902679,-187.0290725661398,-81.59943318252408,-44.73951536342429,-7.720410339850332,-0.7420160680182732,-4.712563229111993,-2.34894562346787,25.57905388201101,0.0,0.9281774899680499,0.0,0.0,0.0,0.0,0.0,0.0,-16.352356932504335,-3.8708393917479214,0.0,-4.745631556716944,-64.45441651242618,0.0,-181.46281828123392,0.0
2025-10-29,4.01865895234323,16.05456206473873,-98.63394626283844,-48.52506218539929,-33.78413298457781,-3.2140691009922193,2.75244505071646,1.2829424885808294,-2.584207080570593,0.0,-0.05000000000000071,2.5505209934829622,0.0,0.0,0.0,0.0,0.0,0.0,595.4664985275376,3.6831753387633483,0.0,-20.3733091216277,29.439241509844578,0.0,-15.778511254899058,0.0
2025-10-30,22.007900609689386,0.0,380.50936355646263,172.53027361576096,85.44018513213632,15.248754698208359,0.4271956951067182,3.5837484437529383,-1.7401100872011739,0.0,4.158471251157863,-1.722165292224247,0.0,0.0,0.0,0.0,0.0,0.0,-252.83684771470143,-1.9915398523141334,0.0,-15.556523404152813,-95.73250298429048,0.0,282.0692065980147,0.0
2025-11-03,54.18740055815124,0.0,750.5815317189554,335.41839904419976,148.3831588655903,30.435969142307385,-15.031587085320126,9.053195405028873,-8.87088924573041,0.0,-1.5649705207154057,-0.260758521196891,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,-847.1271677759869,2.509490807703955,0.0,2.423847861845161,59.57309676613295,0.0,18.1760577781788,0.0
2025-11-04,26.98630127091701,0.0,393.2465589504136,179.77242180308144,77.08739653081284,15.491347722345381,3.2333533424817062,2.332942488580784,-4.19980734739795,0.0,-1.5597072941325507,1.0770405443207665,0.0,0.0,-6.0,0.0,0.0,0.0,-197.75527157205215,3.0380743757612834,0.0,0.028755045345633334,30.071950379526243,0.0,263.72504401713377,0.0
2025-11-06,28.680695319867482,0.0,327.3618004047994,139.34308811719802,67.26249394270963,12.932336315119471,-0.7579539182591475,5.1622598215369635,-3.938524248342361,0.0,-1.171118125836216,-2.123807918669428,0.0,0.0,11.724143904939297,0.0,0.0,0.0,-359.31482540641446,1.8256534523447385,0.0,15.380669896878544,-51.839447395235766,0.0,243.71370709924213,0.0
2025-11-07,-17.515347659933468,0.0,0.0,0.0,-31.356246971356086,0.0,-1.1611678036981914,-3.0526738368567976,-6.619115028330157,0.0,1.8010591672670557,2.444909222058641,0.0,0.0,12.660627539308052,0.0,0.0,0.0,-109.05055770704348,-1.071843883221817,0.0,-7.743866020624409,-160.05792176355135,0.0,0.0,0.0
2025-11-10,-2.110937080289659,0.0,0.0,0.0,-5.100864592506696,0.0,0.9790219797134512,1.0779045626339894,-3.4641520369700345,0.0,3.1857064593411337,1.3038265759465162,0.0,0.0,-14.815174472887861,0.0,0.0,0.0,-114.22673617328837,2.4717049520400964,0.0,11.747397092809251,-104.42515441404248,0.0,0.0,0.0
2025-11-11,11.19613906397285,0.0,0.0,0.0,10.542498788543526,0.0,2.227784447493889,3.2364917923117673,5.164183832830872,-0.05000000000001137,0.9477942711013441,1.9957576850488685,0.0,0.0,-7.479350827546,0.0,0.0,0.0,-344.4029146395478,0.0,0.0,2.3610411628762904,-147.14160798583907,0.0,0.0,0.0
2025-11-12,0.0,0.0,0.0,0.0,22.81095958149126,0.0,1.2419560405731715,-6.700316087958413,6.863400400241062,62.65650615257391,-1.1715877074113052,0.0,0.0,0.0,-9.622218020723949,0.0,0.0,0.0,19.396401549071015,0.0,0.0,1.4084382556854962,-6.193525839664289,0.0,0.0,0.0
2025-11-13,0.0,0.0,0.0,0.0,44.107111563863555,0.0,0.5679442171829407,4.888821125550805,-2.4167414828209814,16.740160161144786,0.634352499228072,0.0,0.0,0.0,-10.583505549058486,0.0,0.0,0.0,-99.87437924079131,0.0,0.0,-23.3358171897155,63.82710911925642,0.0,0.0,0.0
2025-11-14,0.0,0.0,0.0,0.0,0.0,0.0,-2.5383034713597965,-2.468132118315225,-1.2027038071126412,-1.2478892662022645,5.297412083890833,0.0,0.0,0.0,-9.558220184038419,0.0,0.0,0.0,-210.96898156438692,0.0,0.0,-14.406672719593189,151.68031315377266,0.0,0.0,0.0
2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1135528269695385,-3.005534133352228,-5.995297527024206,25.42656448924845,0.3346472920740666,0.0,0.0,0.0,-4.33263186593706,0.0,0.0,0.0,-57.96246847391012,0.0,-0.05000000000000071,-15.571244954654276,-38.401352271996075,0.0,0.0,0.0
2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.6296107321006161,-2.4910271706616527,-2.3231484299778344,-24.928209588491427,-0.43388291765302256,0.0,0.0,0.0,-18.654243980498904,0.0,0.0,0.0,-209.05707079752028,0.0,1.7957373462419355,-0.9901856329991006,283.0326427783748,0.0,0.0,0.0
2025-11-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.8038026378261804,0.060689007235566805,-2.0595553771348136,7.418034578467314,-4.7338829176530055,0.0,0.0,0.0,14.257917230957332,0.0,0.0,0.0,-7.088089233126084,0.0,0.7863008806027665,32.381059321655584,-24.33830100862906,0.0,0.0,0.0
2025-11-20,0.0,0.0,0.0,0.0,0.0,0.0,2.627225708829201,1.955347673713618,-0.9121998665862918,33.23449830209,1.0664118751929834,0.0,0.0,0.0,21.087178799517005,0.0,0.0,0.0,-5.25775460890145,0.0,7.77625433058563,-27.321783694871783,-216.0360819381949,0.0,0.0,0.0
2025-11-21,0.0,0.0,0.0,0.0,0.0,0.0,3.136477186753069,3.337029095759817,-1.1950963263010408,0.0,0.32849968695319376,0.0,0.0,0.0,-17.517760346130217,0.0,0.0,0.0,-70.44044616563042,0.0,3.467199167682793,-1.773698546404603,63.51173584275966,0.0,0.0,0.0
2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,1.888922237469501,-4.487711762803656,-1.0923692714486037,0.0,-1.2966477094697382,0.0,0.0,-0.04999999999999716,4.4428671931775625,0.0,0.0,0.0,35.69168768405507,0.0,-1.3406397949081565,6.940334948439158,109.55158739729995,0.0,0.0,0.0
2025-11-25,0.0,0.0,0.0,0.0,0.0,0.0,-4.109930271478646,-8.80290139253816,-4.684293920032069,0.0,-0.8692945841481503,0.0,0.0,44.24940903399283,-9.221433596588895,0.0,0.0,0.0,-80.96246847391012,0.0,-2.0386609891235707,11.037193301031266,-69.69035865653495,0.0,0.0,0.0
2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.5918659994055133,-2.299089777274787,-2.1125386763108907,0.0,-0.08626343528072766,0.0,0.0,-19.173231484257485,3.763873401577257,0.0,0.0,0.0,704.9575024002042,0.0,-1.0301356816073621,-11.194703391722442,-69.64875828217555,0.0,0.0,0.0
2025-11-27,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,-0.8469061694512448,1.6954235256073957,0.33236927144861284,0.0,4.235029479284606,0.0,0.0,-5.810943792699845,-0.41679740402241805,0.0,0.0,0.0,-238.75527157204488,0.0,5.953423787738188,0.33297417318840417,-65.63014411977201,0.0,0.0,0.0
2025-11-28,0.0,-1.2400889217217355,0.0,0.0,0.0,0.0,-2.013582840692038,-1.8753065776709263,-1.4259348024914402,0.0,0.035793853705655465,0.0,0.0,-17.609814393424585,16.28958615478666,0.0,0.0,0.0,-332.18920464720577,0.0,4.31674160439924,-13.724925342279448,-108.651653488605,0.0,0.0,0.0
2025-12-01,0.0,12.197070451865557,0.0,0.0,0.0,0.0,-4.74446111873479,0.021488622215940723,1.1817002001205594,0.0,0.5647062506432796,0.0,0.0,26.40000000000009,-8.777603461303443,0.0,0.0,0.0,-120.69820077453915,0.0,0.0,-6.148085148467317,-117.51173584276148,0.0,0.0,0.0
2025-12-02,0.0,8.021265105916882,0.0,0.0,0.0,0.0,-2.038243443914638,-0.7856858371397379,-0.43428964597148934,0.0,0.0,0.0,0.0,2.0792418138757967,0.917278875076363,0.0,0.0,0.0,259.35887002298114,0.0,0.0,-2.050538740217462,83.82481634604119,0.0,0.0,0.0
2025-12-03,0.0,-8.21498322574621,0.0,0.0,0.0,0.0,3.4853597094237614,3.100199140021914,-4.196017367892267,0.0,0.0,0.0,0.0,-1.2135790576762702,-10.460324586226761,0.0,0.0,0.0,-252.23324926376517,0.0,0.0,-11.30107748043497,-91.50687831963842,0.0,0.0,0.0
2025-12-04,0.0,-2.033296958821893,0.0,0.0,0.0,0.0,-0.46850295584752644,1.1347345183718858,0.30278637251350915,0.0,0.0,0.0,0.0,-5.62566538283636,5.4912090859211276,0.0,0.0,0.0,43.22022308281157,0.0,0.0,-2.9726210659696335,152.50256474990783,0.0,0.0,0.0
2025-12-05,0.0,-7.747325493230164,0.0,0.0,0.0,0.0,-1.9297007732683085,2.532259821536911,-6.640476418726081,0.0,0.0,0.0,0.0,11.556224829200346,8.363034894577709,0.0,0.0,0.0,-339.5790931057927,0.0,0.0,0.9066727195929616,-9.503439159821937,0.0,0.0,0.0
2025-12-08,0.0,13.364662710260745,0.0,0.0,0.0,0.0,1.1366272553658519,8.999254161445833,-4.064509820373786,0.0,0.0,0.0,0.0,-4.783006478127618,-0.5400324497188649,0.0,0.0,0.0,118.0,0.0,0.0,-7.539348261900841,-62.89278361236029,0.0,0.0,0.0
2025-12-09,0.0,1.0570251795577406,0.0,0.0,0.0,0.0,-2.63895225119208,-8.96050888778882,-0.8085010006026323,0.0,0.0,0.0,0.0,11.741139905823275,0.8423857221237085,0.0,0.0,0.0,-112.61662463188259,0.0,0.0,-8.52139427009456,-12.699529749390422,0.0,0.0,0.0
2025-12-10,0.0,13.02315266388564,0.0,0.0,0.0,0.0,2.8185629832927077,-0.19847662193296856,-3.7592801591318334,0.0,0.0,0.0,0.0,-11.64905883393726,-3.139193942719203,0.0,0.0,0.0,-19.440446165637695,0.0,0.0,12.673309121627653,-59.83513382550336,0.0,0.0,0.0
2025-12-11,0.0,-11.31738086644441,0.0,0.0,0.0,0.0,1.0462573896188871,-2.0490486812320796,5.618973145268114,0.0,0.0,0.0,0.0,-4.779254947060281,18.53040302864042,0.0,0.0,0.0,170.05707079752028,0.0,0.0,-2.386654560813895,83.70498970573135,0.0,0.0,0.0
2025-12-12,0.0,-4.798046967910295,0.0,0.0,0.0,0.0,0.859251477923749,-6.706883732163988,7.0284692047418105,0.0,0.0,0.0,0.0,28.756776395653517,-12.563819318712603,0.0,0.0,0.0,-61.86135305983771,0.0,0.0,3.0968583525918802,-95.0573193303353,0.0,0.0,0.0
2025-12-15,0.0,5.808701345575628,0.0,0.0,0.0,0.0,1.7036525692134319,-5.603631495816444,-1.1779695382760167,0.0,0.0,0.0,0.0,0.0,-1.9739302108446282,0.0,0.0,0.0,433.975494654871,0.0,0.0,-13.776152138154885,108.75428432981971,0.0,0.0,0.0
2025-12-16,0.0,1.7888791890190987,0.0,0.0,0.0,0.0,0.11057905131099233,5.306112532842974,-1.3789963930078386,0.0,0.0,0.0,0.0,0.0,-1.7262483071281167,0.0,0.0,0.0,-649.3849223848883,0.0,0.0,3.251226795875027,56.96385958197425,0.0,0.0,0.0
2025-12-17,0.0,14.09876844259038,0.0,0.0,0.0,0.0,-2.460579051310958,-0.23797407433602302,-3.6734004002410643,0.0,0.0,0.0,0.0,0.0,-13.383987020112386,0.0,0.0,0.0,-46.698200774539146,0.0,0.0,-0.12178369487173768,-113.4750514713487,0.0,0.0,0.0
2025-12-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.2524450507164602,1.6351201180323187,-1.219720507936529,0.0,-0.05000000000000071,0.0,0.0,0.0,-8.28398702011259,0.0,0.0,0.0,-131.660669248442,0.0,0.0,29.002154960869575,226.05213135069062,0.0,0.0,0.0
2025-12-19,0.0,0.0,0.0,0.0,0.0,0.0,-2.5765769289970137,-7.121956413961868,3.6521723447859813,0.0,1.2381764583118695,0.0,0.0,0.0,3.4571328068225284,0.0,0.0,0.0,-281.31482540642173,0.0,0.0,-18.748773204124973,20.803909410427877,0.0,0.0,0.0
2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.40547885382017057,-0.552860296495453,-1.0753482965641865,0.0,0.9322057288986514,0.0,0.0,0.0,-0.9583987020113227,0.0,0.0,0.0,52.69820077453187,0.0,0.0,-2.100688055657656,-243.86177269415202,0.0,0.0,0.0
2025-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.4006487798322951,3.1486630815716694,2.0734554438416524,0.0,-6.693031148867419,0.0,0.0,0.0,-10.596326749541504,0.0,0.0,0.0,119.92493694782752,0.0,0.0,10.595092816499346,75.77579369865089,0.0,0.0,0.0
2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,1.6635828406920723,7.092756028942233,-1.539051436608446,0.0,-2.646911979541869,0.0,0.0,0.0,-0.7608060572808881,0.0,0.0,0.0,244.05707079752028,0.0,0.0,-7.748085148466998,200.6658511385806,0.0,0.0,0.0
2025-12-26,0.0,0.0,0.0,0.0,0.0,0.0,1.8352096408110299,1.7694690367436579,-1.037882698814542,0.0,1.542323646037005,0.0,0.0,0.0,9.34015688482691,0.0,0.0,0.0,267.4910038726666,0.0,0.0,-1.4322861175307935,0.0,0.0,0.0,0.0
2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.39690616945117085,-2.3595448886374015,-2.1147660646975623,0.0,0.33829437545028895,0.0,0.0,0.0,-1.862250470442632,0.0,0.0,0.0,-183.6166246318826,0.0,0.0,0.33542776493891324,0.0,0.0,0.0,0.0
2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,-4.416706684963401,-2.6499999999999773,-3.3844040072331723,0.0,0.9533238547348901,0.0,0.0,0.0,0.29295645216416233,0.0,0.0,0.0,229.9624684739174,0.0,0.0,-19.180371265997792,0.0,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0,0.0,-0.049999999999954525,0.0,-0.46924177684755364,-2.1847345183717835,0.11504128270041747,0.0,8.036293958054586,0.0,0.0,0.0,28.978958615478817,0.0,0.0,0.0,230.36538311345794,0.0,0.0,-1.654368443283147,0.0,0.0,0.0,0.0
2026-01-01,-0.049999999999954525,0.0,0.0,-0.0500000000001819,-69.71528254403165,0.0,-5.511107776253027,2.1288211255507576,-2.7092208414707386,0.0,-4.650618021487304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.83740542173746,0.0,0.0,-10.291951169091362,0.0,0.0,0.0,0.0
2026-01-02,78.49300650920077,0.0,0.0,365.2977327300832,153.10806145369133,0.0,-1.556866454652436,-0.771185214640866,0.7464344689572329,0.0,-11.779327193900514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.345242131939813,0.0,0.0,0.0,0.0
2026-01-05,-41.24521851437612,0.0,0.0,-107.8801492449602,-39.07191916298143,0.0,-1.609221464201255,1.2902623115323308,-2.0847110210970072,0.0,-2.5247936450078043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.78144874643249,0.0,0.0,0.0,0.0
2026-01-06,88.47930778011755,0.0,0.0,522.2201545331618,246.59545798450495,0.0,2.133323328759161,5.209159288976892,1.952034735784565,0.0,3.91955885422027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.67684019381272,0.0,0.0,0.0,0.0
2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,-2.8006187661097215,0.0,1.3220622575848893,0.0,-5.417530001029263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999716,29.55475786806005,0.0,0.0,0.0,0.0
2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,5.91800424462798,0.0,-0.21843740888090224,0.0,-4.827381561116965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.633940772081985,-18.84425544540113,0.0,0.0,0.0,0.0
2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.8777844474938377,0.0,-2.0070209748844547,0.0,5.827088855249514,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,2.5513687214065044,-16.47968321034,0.0,0.0,0.0,0.0
2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.9981737153933352,0.0,-2.836965931283828,0.0,-4.751589794389844,0.0,0.0,-6.231312379214387,0.0,0.0,0.0,0.0,0.0,0.0,-1.8286144391064454,14.556133979375545,0.0,0.0,0.0,0.0
2026-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.7154091252987769,0.0,10.340677619449252,0.0,9.563382813304088,-0.05000000000000071,0.0,3.894326737252868,0.0,0.0,0.0,0.0,0.0,0.0,-3.296271170072714,27.741412428874128,0.0,0.0,0.0,0.0
2026-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.16649658890548835,0.0,-1.1566038738195346,0.0,2.8761760409161923,-4.908555914418503,0.0,-35.78829014126495,0.0,0.0,0.0,0.0,0.0,0.0,3.1304407237965393,9.622471750529485,0.0,0.0,0.0,0.0
2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,4.244311050121979,0.0,-12.00416058509117,0.0,-0.6971762496140457,-0.05000000000000071,0.0,-30.313968657286296,0.0,0.0,0.0,0.0,0.0,0.0,-10.834017032629333,-5.326690878372347,0.0,0.0,0.0,0.0
2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,-4.2442810363994,-0.04999999999999716,-2.097910220614807,0.0,-2.655352707925914,3.230649922126446,0.0,11.756977762050838,0.0,0.0,0.0,0.0,0.0,0.0,3.801826284690037,-54.32531476705685,0.0,0.0,0.0,0.0
2026-01-20,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,2.0556589361554813,8.20744945127143,2.8846009338957685,0.0,5.096678232243619,-0.9588800393337351,0.0,-46.202648398161045,0.0,0.0,0.0,0.0,0.0,0.0,-2.886910964980814,64.65819814634892,0.0,0.0,0.0,0.0
2026-01-21,-0.049999999999954525,-6.9961375852344645,-0.0500000000001819,-0.0500000000001819,-0.049999999999954525,-0.05000000000001137,0.13276459009449582,-0.028049926229869016,1.0012555772553355,0.0,1.9118825002573203,-0.12214830724315107,0.0,2.4535764310392096,0.0,0.0,0.0,0.0,0.0,0.0,2.011186489781892,7.895242131939725,0.0,0.0,-0.0500000000001819,0.0
2026-01-22,7.690807934732675,-1.9306661014659312,91.64634472748367,54.90577824783941,36.66653678413559,3.707086089589666,-4.419181749402412,-10.99848296212474,2.0222824319872075,0.0,-3.156824585177361,0.686551848503882,0.0,5.612839258010581,0.0,0.0,0.0,0.0,0.0,0.0,-2.4669703860409413,0.0,0.0,0.0,299.1621424405348,0.0
2026-01-23,2.3754602747987974,-10.74467281116722,-74.55955547491612,-70.5407658107597,-34.88971018721986,-2.762002461868974,2.787246021475596,-4.407076531994221,16.451429256178145,0.0,3.607530001029204,-5.093103697007734,0.0,21.050551566453123,-0.04999999999999716,0.0,0.0,0.0,0.0,0.0,3.6493136550747067,0.0,0.0,0.0,-167.32631240317096,0.0
2026-01-27,-36.89549333618447,10.154838930810229,-274.0002142229314,-68.76664355524099,-43.27085974667807,-12.016097496816428,-2.350738820999993,-4.614886222159328,0.0,0.0,0.015616977998064385,-1.3229967702334022,0.0,-0.09509280328779823,-15.063516365631472,0.0,0.0,0.0,0.0,0.0,-8.064839059161955,0.0,0.0,0.0,-136.17478939214197,0.0
2026-01-28,-3.465993387722847,13.71519461769708,82.27195393956936,32.92148187320072,33.022113986779914,2.7615402541096614,-3.0235431258932977,-7.612989924815281,0.0,0.0,10.777674266984416,-11.583648364655932,0.0,-27.843775170799745,20.967849605116612,0.0,0.0,0.0,0.0,0.0,8.070622955421015,0.0,-0.049999999999954525,0.0,1064.8121471794348,0.0
2026-01-29,-4.75946688707586,3.007979870895497,16.087601535347858,48.119283937559885,1.9675962004407666,-0.0072656543759421766,4.911726542362828,0.6719500737702901,0.0,0.0,0.0,0.0,0.0,-22.100376466425132,-15.439193942719044,0.0,0.0,0.0,0.0,-0.04999999999999982,1.6976398914791844,0.0,-332.2491548300022,0.0,-82.17940007290599,0.0
2026-01-30,0.35652650064685076,-8.924384221295213,-102.88435240422041,-31.102197935641016,-3.7545177863389654,-2.975250225529578,2.5228343186158213,-2.675768029225253,0.0,0.0,0.0,-0.04999999999999982,0.0,-1.068674487601129,-30.292117945164364,0.0,0.0,0.0,0.0,4.596603989038001,4.386453401697338,0.0,-39.440659873147524,0.0,-112.66222573589766,0.0
2026-02-01,9.381663911551186,-13.156515096828343,-56.654980808154505,-45.00895078049871,-68.40504749449155,-1.180449240781968,17.656956495820104,7.738565154210221,0.0,0.0,0.0,7.409153209305798,0.0,24.29054893981629,17.050695165148454,0.0,0.0,0.0,0.0,3.5228344815774904,-9.658220265327145,0.0,-8.52434609543343,0.0,-589.777372550805,0.0
2026-02-02,-8.968933774151765,15.19537246114055,11.27520307069426,-26.961432124880048,11.035192400881442,-0.599640870427379,-0.04501985739943848,3.4150726817978807,0.0,0.0,0.0,-2.0865518485038876,0.0,17.93547977626099,-19.45647281779543,0.0,0.0,0.0,0.0,-1.471018384592071,6.744368624835431,0.0,128.41166975145643,0.0,544.3206463136776,0.0
2026-02-03,-4.468384130535014,26.053585548693903,213.79268945496733,121.21155649567936,69.03307356827054,6.805879031097845,3.7945211461799033,-10.040853391406415,0.0,0.0,0.0,1.6201255840514932,0.0,28.268713887155172,-18.640281319935298,0.0,0.0,0.0,0.0,-0.3568786160172266,-3.095737346241947,0.0,-58.0258229385654,0.0,712.2190400072895,0.0
2026-02-04,-8.955605951049392,0.0,-47.53475854561111,-41.47933368588019,-7.874902588101577,-2.612785555901212,5.885798393198172,-4.850578399490814,0.0,0.0,0.0,-7.25947733422106,0.0,-3.345281036500637,13.626069789155054,0.0,0.0,0.0,0.0,0.23477238124229416,-4.717199167682736,0.0,-26.342614578361463,0.0,0.0,0.0
2026-02-05,-2.1656705238283394,0.0,-52.41697313141776,-31.512531092699646,-4.217066492287358,-1.5965467375983167,-0.2993812338902444,0.4104962074052878,0.0,0.0,0.0,-8.150593950295217,0.0,-2.5765934157145693,26.94461455942053,0.0,0.0,0.0,0.0,-0.22359051461640433,-11.818339107447514,0.0,365.7619785795414,0.0,0.0,0.0
